id,name,department
2849834,Joel Adamson,Mathematics
565459,Graham Davis,Economics
3041753,Michael Oliver,Engineering
1041850,Turhan Yildiz,Engineering
1054511,Jim Bernard,Physics
1142575,Sanaa Azim,Engineering
2563891,Maggie Greenwood,Humanities
1330742,Paul Van Susante,Engineering
2825947,Thomas Schoenzart,Chemistry
2846197,Robert Earl,Design
1469429,Nigel Kelly,Geology
1809470,Danny Darr,Engineering
1235600,Reed Ayers,Engineering
1943250,Tom Bratton,Geology
1087349,Richard Passamaneck,Engineering
1265860,Anthony Petrella,Engineering
2176233,Robert Kee,Engineering
620329,Mark Kuchta,Engineering
2644510,Eliot Kapit,Physics
2692148,David Culbreth,Economics & Business
2623321,Jack Rosenthal,Computer Science
2645415,Garritt Tucker,Engineering
1497601,George Edwards,Engineering
1795858,Nizam Ahmed,Engineering
1124578,Craig Van Kirk,Engineering
776515,John Dorgan,Engineering
778306,Eileen Poeter,Geology
1956745,William Hoff,Engineering
885572,John Steele,Engineering
1076413,Mark Miller,Engineering
2868312,Daniel McKenzie,Mathematics
1857991,Gregory Johnson,Mathematics
1640554,Ron Cohen,Engineering
1845252,Richard Burczyk,Engineering
1907650,James Slyby,Computer Science
2145365,Ozkan Celik,Engineering
1892751,Matt Young,Design
2041917,Gregory Rulifson,Engineering
1022727,James McNeil,Physics
2538434,Jian Lin,Computer Science
2597040,Andrew Herring,Chemical Engineering
2858833,Kara Metzger,Chemistry
2956376,Jim Ranville,Chemistry
3039153,Kaveh Fathian,Computer Science
3045259,Laura Carroll,Engineering
1106291,Barbara McKinney,Design
1844531,Graham Mustoe,Engineering
1998439,Dheivya  Thiagarajan,Computer Science
1326042,Kerry McBee,Engineering
2227754,Sara Bourbour,Computer Science
2217849,Paulo Velasco,Engineering
1054521,Shamim Monjazeb,Engineering
2437639,Alina Handorean,Design
2943144,Aram Bingham,Mathematics
3003079,Carlos Goncalves,Design
2583213,Aaron Stebner,Engineering
2641064,A Alhamid Alamin,Design
2720801,Kester Clarke,Engineering
2762997,Bettina Tina Voelker,Chemistry
2806873,Atef Elsherbeni,Engineering
2873170,Mike Davis,Design
3037839,Josue Prado,Engineering
3045517,Calvin Bannister,Mathematics
2421489,Kamini Singha,Geology
3044934,Justen Geddes,Mathematics
1714723,Phillips Bradford,Engineering
1803391,Mark Mondry,Economics & Business
2153333,Trujillo Timothy,Mathematical and Computer Sci.
1703110,Candace Garrod,Computer Science
2474413,Chester Chegg,Information Science
2423331,Areeba Ikram,Mathematics
2954504,Carlos Gonclaves,Design
2325882,Larry Johnson,Computer Science
2701276,Moises Carreon,Chemical Engineering
2756472,Brian Johns,Engineering
2766416,Jonathan Cullison,Music
2867925,Robert  Thompson,Computer Science
2893498,Dean Nieusma,Design
2935199,Arthur Harris,Computer Science
3014199,Evan  Rowe,Humanities
1714712,Ryan Bracken,Economics & Business
1968433,Stephen Ray,Physics
2018326,Tyson Loudon,Mathematics
1725008,Shirin Haji Mohammad Mehdi,Mathematics
2189794,William Lewis,Liberal Arts
2187055,Timothy Trujillo,Mathematics
2394317,Connor Holmes,Computer Science
2482239,Clayton Kramp,Computer Science
1510101,Sandra Woodson,English
1674996,Juan Lucena,Liberal Arts
2416571,Ryneika Knight,Engineering
2497051,Xiaolong Yin,Engineering
2679016,Darren McSweeney,Engineering
2736713,Andrew Bajoreck,Music
2836483,Heather Fester,Humanities
2941266,Kelsey Fulton,Computer Science
3054914,Alexandra  Chakarov,Computer Science
1566376,Tamara Carey,Design
1545210,Charlotte Root,Mathematics
1573368,Veronica Koehn,English
1611585,Richman Shira,Humanities
1648535,Caroline Chapman,Engineering
2538776,Jordan Schmerge,Computer Science
2563889,William Hoff,Computer Science
2454944,Hao Zhang,Computer Science
2675752,Chuan Yue,Computer Science
2721986,Yaoguo Li,Geology
2844966,Justin Bale,Computer Science
2941693,Francisco Padilla,Languages
2950269,Gabriel Santamaria Botello,Engineering
2989387,Cara Phillips,Engineering
2995442,Rodney Thirion,Business
3051241,Christopher Bellona,Engineering
565461,Rod Eggert,Economics
2094488,Kathleen Smits,Engineering
1562129,Todd Shannon,Design
1582478,Noble Varughese,Computer Science
1407678,Kevin Moore,Engineering
1435174,Mark Vanarelli,Engineering
2243259,Adam Warren,Engineering
2322482,Alexis Sitchler,Geology
2140581,Ann Deml,Engineering
2348062,Levente Sipeki,Computer Science
2127898,Anne Silverman,Engineering
1105607,Rich Krahenbuhl,Geology
2151385,Elio Dean,Engineering
2572034,Demonna Wade,Computer Science
2671646,Minesh Amin,Economics
2692142,Patrick Leach,Economics & Business
2836560,Dorit Hammerling,Mathematics
2948289,Sheron Lawson,Economics & Business
2952916,Samuel Reichman,Humanities
2959826,Cayte  Bosler,Humanities
3014902,Yamuna Phal,Engineering
3045520,Chinyere Isaac-Heslop,Computer Science
3057952,Nathan Lenssen,Mathematics
3061476,Kathleen Kelly,Computer Science
2140938,Ronald Miller,Chemical Engineering
2091738,Clement Grinstead,Physical Education
1564275,Nichi Gurau,Engineering
1611589,Shira Richman,Liberal Arts
1810098,Norman Schultz,Liberal Arts
1734231,Matthew Hart,Economics & Business
2154587,Greg Rulifson,Liberal Arts
2416567,Bradley Peacock,Engineering
2422429,Richard Palin,Geology
2491222,Alok Sarwal,Engineering
2556805,Daniel Adams,Physics
2577597,Julia Wilson,Design
565458,Carol Dahl,Economics
2659319,Jeffrey King,Engineering
2676846,Devin Castendyk,Geology
2738938,Kathleen Madden,Mathematics
2742574,Rebecca Routson,Engineering
2751379,David Wolenski,Engineering
2765410,Steven Smith,Economics
2883242,Carter Fowler,Computer Science
2888960,Brad Brockman,Humanities
2907582,Matthew Siegfried,Engineering
2927413,Chris  Johnson,Humanities
2989667,Abby Boyd,Chemistry
2995289,Nathan McCabe,Humanities
3008751,Matthew Crane,Chemical Engineering
3016245,Rajavasanth (Raja) Rajasegar,Engineering
3049972,Tim Fry,Engineering
3053904,Marie Kleine,Design
1807593,Jennifer Schneider,Liberal Arts
2999514,Samuel Gates,Engineering
2356613,Forest Mannan,Mathematical and Computer Sci.
2850189,Michael Walsh,Humanities
1445212,Irene Polycarpou,Mathematics
1737774,Yongan Yang,Chemistry
1257607,Cara Coad,Engineering
2303955,Brad Martin,Mathematics
