id,name,department
2718936,Amanda Lynch,Science
2754203,Elcin Olmezer,Education
2804740,Christopher Yates,English
2806314,Taojie Wang,Philosophy
2820505,Ritambhara Singh,Computer Science
2823850,Harpld Cook,History
2885188,Talie Massachi,Computer Science
2888131,Marcus Spradlin,Physics
2901484,Paul Dupuis,Mathematics
2905987,Anarina Murillo,Mathematics
2932214,Andrew Werf,Mathematics
2947020,Benjamin Dees,Mathematics
2990182,Mamiko Yajima,Biology
2975418,Indrek Kulaots,Engineering
3064983,Michela Musto,Sociology
2034067,Richard Schwartz,Mathematics
2059224,Barbara  Meier ,Computer Science
2108669,Silvia Stubnova,History
2234932,Mariaelena Huambachano,Ethnic Studies
2280643,Michelle Mason,Philosophy
2389264,Alexander Gourevitch,Political Science
2464558,Tao Liu,Information Science
2770091,Christopher Grasso,History
2606935,Andrew Bostom,Medicine
2617088,Sohini Ramachandran,Biology
2640228,James Morgan,Psychology
2676488,Matthew Gutmann,Anthropology
2773664,Steven Sloman,Psychology
2788907,Yoko Yamamoto,Education
2927283,Jordan  Kostiuk,Mathematics
2929888,Eric Walsh,Medicine
2910396,Andrew Welch,Music
2947129,Marion Orr,Political Science
2871849,Riki Heck,Philosophy
3033638,Robert Reenan,Biology
2967866,Patricia  Gabaldon,Business
2282078,James Russell,Geology
2315748,Kay Warren,Anthropology
2033074,Kali Quinn,Theater
2041691,Ben Kunsberg,Mathematics
1894987,Michelle Clayton,Literature
2156330,Xuan Zhang,Business
2209074,Gunadasa Samaraweera,English
2429067,Hillary Nicholson,Music
2569722,Ariella Azoulay,Literature
962168,Veronica Vela,Writing
2400359,Lucas Baisch,Theater
2434008,Tedy Pozo,Communication
2560383,Adele Scafuro,Classics
2614293,Steve Clemens,Geology
2637262,Mirena Christoff,Languages
2649391,Jason Protass,Religion
2677689,David Skarbek,Political Science
2823878,Hye-sook Wang,Languages
2871842,Richard Heck,Philosophy
2897716,Yann  Koby,Economics
2927355,Eric Nathan,Music
2982026,Andrea Smith,Biology
2811336,Lisa Biggs,Africana Studies
3032646,Jennifer Roloff,Physics
