id,name,department
367584,Carolyn Shaw,Anthropology
325937,David Brundage,History
228995,Karlton Hester,Music
2186689,Dustin Adams,Computer Science
2473496,Owen Arden,Computer Science
768207,Ronald Glass,Education
1625311,Janette Dinishak,Philosophy
352281,David Hoffman,Psychology
578577,Martin Berger,Art History
2472228,Rick Graziani,Computer Engineering
1289153,Jason Nielsen,Physics
921359,Caren Camblin,Philosophy
268931,Paul Lubeck,Sociology
2762323,Alexander Rudnick,Computer Science amp Engineering
74183,Richard Wohlfeiler,Fine Arts
310586,Marta Navarro,Languages
348511,Carl E. Walsh,Economics
2104954,Audun Dahl,Psychology
1858461,Jerome Fang,Astronomy
935465,J.J Garcia-Luna-Aceves,Computer Engineering
1887438,Adam Millard-Ball,Environmental Studies
453505,Pamela Roby,Sociology
393012,Su Hua Wang,Psychology
534203,Anatole Leikin,Music
153681,Donald Potts,Biology
1468282,Katie Monsen,Environmental Studies
1397575,Matt Wagers,Languages
1989884,Brenda Sanfilippo,Writing
397058,Sharon Kinoshita,Literature
463180,Jennifer Gonzalez,Art History
475318,Athanasios Kottas,Mathematics
212134,Debra Lewis,Mathematics
524997,Harry Noller,Biology
435423,Marshall Leicester,Literature
222440,Bob Meister,Political Science
529744,Ken Pedrotti,Electrical Engineering
541870,David Feldheim,Biology
1703745,Emily Murai,Writing
216312,Julie Bettie,Sociology
1401049,Christine Hong,Literature
219140,David Dorfan,Physics
575784,Matthew D McCarthy,Oceanography
572821,Peter Kenez,History
1254797,Noah Wardrip-Fruin,Computer Science
74184,Catherine Cooper,Psychology
2289269,Kristen Gillette,Art & Visual Culture
191238,Robert Wilson,Literature
217674,Sakae Fujita,Languages
1700941,Philip Longo,Writing
328498,Stewart Cooper,English
1802411,Jennifer Horne,Film & Digital Media
367298,Graeme Smith,Astronomy
575432,Sarah-Hope Parmeter,Writing
2028415,Eric Snickars,Legal Studies
420719,James Christianson,Humanities
568539,Ricard Gil,Economics
821772,Jennifer Reardon,Sociology
506434,Phil Crews,Chemistry
2353685,Adriana Manago,Psychology
183374,Steve Petersen,Engineering
412272,Ana Maria Seara,Languages
1263850,Melissa Sanders-Self,Literature
1865414,George Bulman,Economics
326725,Kimberly Jannarone,Theater
219874,Weixin Cheng,Environmental Studies
1139006,Matthew Clapham,Earth & Planetary Sciences
1296366,Margaret Amis,Writing
1475543,Hector Perla,Latin American Studies
465778,Anthony Aguirre,Physics
565882,David Cuthbert,Theater
1106739,James Barsimantov,Environmental Studies
217991,Susan Harding,Anthropology
43836,Susan Gillman,Literature
43838,Kip Tellez,Education
401125,Robert Boltje,Mathematics
421376,Greg Fritsch,Theater
1006320,Onuttom Narayan,Physics
1259189,Jessica Samuels,Writing
892165,Kimberly Lau,American Studies
1293835,Dimitris Achlioptas,Computer Science
2615641,Nandini Bhattacharya,Applied Mathematics & Statistics
429575,Dan Guevara,Philosophy
971689,Cameron Monroe,Anthropology
2553195,Emily Schach,Anthropology
428765,Grant Hartzog,Biology
1257446,Qi Gong,Applied Mathematics & Statistics
504924,Emily Abbink,American Studies
211537,Cyrus Bazeghi,Computer Science
566323,Raquel Prado,Applied Mathematics & Statistics
2989548,Anne Sizemore,Chemistry
490056,Jerome Frisk,Humanities
565185,Ben Crow,Sociology
2696492,Tyler Sorensen,Computational Science
363357,Melissa Gwyn,Art
1943318,Mark Massoud,Political Science
402773,Catherine Soussloff,Art History
579125,R. Armin Mester,Languages
373317,Amy Weaver,Writing
2202467,Thomas Serres,Political Science
420379,Viktor Ginzburg,Mathematics
817474,Marcia Ochoa,Community Education
719254,Paul Frymer,Political Science
1963474,Nico Orlandi,Philosophy
356599,David Keenan,Languages
2672818,Nolan Higdon,Education
640399,Chongying Dong,Mathematics
366666,Jerome Neu,Philosophy
421864,Andrew Fisher,Earth & Planetary Sciences
471292,Warren Sack,Film
407156,Avril Thorne,Psychology
205734,Mary Beth Pudup,Community Education
2873058,Kishore Pusukuri,Computer Science
1258312,Andrew Mathews,Anthropology
1186910,Matthew Wolf-Meyer,Anthropology
813802,Sandy Archimedes,Writing
1258787,Christopher Edwards,Science
1906264,Juhee Lee,Applied Mathematics & Statistics
1039530,Lauren Milligan,Anthropology
575221,Sandy Chung,Philosophy
428766,Bill Sullivan,Biology
2603863,Lara Galas,Writing
2514185,Scott Beamer,Computational Science
210725,John Schechter,Music
311139,Brenda Barcelo,Languages
756741,Brett Greider,Writing
421550,Margaret Marr,Law
2672706,Caitlin Stinneford,Law
1212149,Zeb Rifaqat,Anthropology
172340,Ted Holman,Chemistry
1219778,Ingrid Moody,Writing
1069616,Alan Spearot,Economics
625138,James Davis,Computer Science
1825625,David Bernick,Bioinformatics & Molecular Bio
620971,Hong Wang,Mathematics
1089845,Tiffany Wong,Writing
2370851,Sara Niedzwiecki,Political Science
999872,Phillip Hammack,Psychology
1641103,Laura Martin,Writing
187890,Pascale Gaitet,Literature
279916,Olga Najera-Rameriez,Anthropology
726060,Benjamin Lozano,Political Science
400824,Doug Kellogg,Biology
1290902,Bob Giges,Not Specified
2605786,David Lederman,Physics
571546,Melissa Caldwell,Anthropology
